,Score,Dataset,Subject,Pipeline,Time
97,0.6726190476190476,Physionet Motor Imagery,84.0,MDM,2.260674476623535
98,0.9345238095238094,Physionet Motor Imagery,85.0,MDM,2.2364962100982666
99,0.5238095238095238,Physionet Motor Imagery,86.0,MDM,3.008383274078369
100,0.4285714285714286,Physionet Motor Imagery,87.0,MDM,2.215824604034424
101,0.5315824915824915,Physionet Motor Imagery,88.0,MDM,4.135721206665039
102,0.7106481481481483,Physionet Motor Imagery,89.0,MDM,2.606339454650879
103,0.5059523809523809,Physionet Motor Imagery,90.0,MDM,2.760125160217285
104,0.5773809523809524,Physionet Motor Imagery,91.0,MDM,5.267005681991577
105,0.5723905723905723,Physionet Motor Imagery,92.0,MDM,3.079676866531372
106,0.8214285714285715,Physionet Motor Imagery,93.0,MDM,4.699779033660889
107,0.9642857142857143,Physionet Motor Imagery,94.0,MDM,3.048109292984009
108,0.4702380952380953,Physionet Motor Imagery,95.0,MDM,3.1429433822631836
109,0.6785714285714285,Physionet Motor Imagery,96.0,MDM,4.366513252258301
110,0.5297619047619048,Physionet Motor Imagery,97.0,MDM,2.1882307529449463
111,0.6130952380952381,Physionet Motor Imagery,98.0,MDM,4.053423166275024
112,0.6547619047619048,Physionet Motor Imagery,99.0,MDM,2.833082914352417
113,0.4222222222222222,Physionet Motor Imagery,100.0,MDM,2.0198662281036377
114,0.4761904761904762,Physionet Motor Imagery,101.0,MDM,2.3102691173553467
115,0.5357142857142857,Physionet Motor Imagery,102.0,MDM,2.6058995723724365
116,0.7202380952380952,Physionet Motor Imagery,103.0,MDM,3.0669970512390137
117,0.5753968253968255,Physionet Motor Imagery,104.0,MDM,1.9966812133789062
118,0.7083333333333334,Physionet Motor Imagery,105.0,MDM,3.4015281200408936
119,0.6130952380952381,Physionet Motor Imagery,106.0,MDM,2.3442795276641846
120,0.4880952380952381,Physionet Motor Imagery,107.0,MDM,2.3214027881622314
121,0.8333333333333334,Physionet Motor Imagery,108.0,MDM,2.741328477859497
122,0.4464285714285714,Physionet Motor Imagery,109.0,MDM,2.356060743331909
123,0.8285730614414826,GigaDb Motor Imagery,1.0,MDM,20.614584922790527
124,0.4057553732816891,GigaDb Motor Imagery,2.0,MDM,18.586007595062256
125,0.9713320802005013,GigaDb Motor Imagery,3.0,MDM,21.395474433898926
126,0.7498336371231108,GigaDb Motor Imagery,4.0,MDM,18.352027654647827
127,0.8597206273258905,GigaDb Motor Imagery,5.0,MDM,15.339737176895142
128,0.6845610617452722,GigaDb Motor Imagery,6.0,MDM,17.978203296661377
129,0.4471717180430949,GigaDb Motor Imagery,7.0,MDM,25.509786367416382
130,0.4454030151135414,GigaDb Motor Imagery,8.0,MDM,18.560015439987183
131,0.5792438175753393,GigaDb Motor Imagery,9.0,MDM,27.012372493743896
132,0.7162207792207791,GigaDb Motor Imagery,10.0,MDM,20.99678874015808
133,0.5742922837396522,GigaDb Motor Imagery,11.0,MDM,16.763141870498657
134,0.7578828510670614,GigaDb Motor Imagery,12.0,MDM,17.947319507598877
135,0.7616854636591478,GigaDb Motor Imagery,13.0,MDM,18.81742238998413
136,0.9934949494949494,GigaDb Motor Imagery,14.0,MDM,20.65318489074707
137,0.6523094858358016,GigaDb Motor Imagery,15.0,MDM,18.132919311523438
138,0.4688640540745803,GigaDb Motor Imagery,16.0,MDM,16.739579916000366
139,0.3842258297258298,GigaDb Motor Imagery,17.0,MDM,21.498043298721313
