,Score,Dataset,Subject,Pipeline,Time
72,0.6726190476190476,Physionet Motor Imagery,59.0,TS,2.3588647842407227
73,0.8809523809523809,Physionet Motor Imagery,60.0,TS,2.4682295322418213
74,0.7202380952380952,Physionet Motor Imagery,61.0,TS,2.6830339431762695
75,0.9940476190476191,Physionet Motor Imagery,62.0,TS,4.809831142425537
76,0.7083333333333334,Physionet Motor Imagery,63.0,TS,3.6143693923950195
77,0.613095238095238,Physionet Motor Imagery,64.0,TS,2.911477565765381
78,0.625,Physionet Motor Imagery,65.0,TS,2.952630043029785
79,0.48809523809523814,Physionet Motor Imagery,66.0,TS,2.6284244060516357
80,0.7261904761904762,Physionet Motor Imagery,67.0,TS,3.1310439109802246
81,0.7559523809523809,Physionet Motor Imagery,68.0,TS,2.1528446674346924
82,0.6845238095238094,Physionet Motor Imagery,69.0,TS,4.313074827194214
83,0.9226190476190478,Physionet Motor Imagery,70.0,TS,2.648496627807617
84,0.8571428571428571,Physionet Motor Imagery,71.0,TS,2.4893336296081543
85,0.9940476190476191,Physionet Motor Imagery,72.0,TS,4.492983102798462
86,0.6071428571428571,Physionet Motor Imagery,73.0,TS,3.412435531616211
87,0.4226190476190476,Physionet Motor Imagery,74.0,TS,3.1110055446624756
88,0.755952380952381,Physionet Motor Imagery,75.0,TS,2.3747382164001465
89,0.3988095238095238,Physionet Motor Imagery,76.0,TS,2.7912495136260986
90,0.4226190476190476,Physionet Motor Imagery,77.0,TS,4.218830108642578
91,0.6845238095238094,Physionet Motor Imagery,78.0,TS,2.699948310852051
92,0.6964285714285715,Physionet Motor Imagery,79.0,TS,3.6132781505584717
93,0.7202380952380952,Physionet Motor Imagery,80.0,TS,2.5817079544067383
94,0.6904761904761904,Physionet Motor Imagery,81.0,TS,3.251288414001465
95,0.8154761904761906,Physionet Motor Imagery,82.0,TS,2.1878793239593506
96,0.7261904761904762,Physionet Motor Imagery,83.0,TS,2.196259021759033
97,0.6785714285714285,Physionet Motor Imagery,84.0,TS,3.4746735095977783
98,0.9523809523809524,Physionet Motor Imagery,85.0,TS,3.1037261486053467
99,0.6428571428571429,Physionet Motor Imagery,86.0,TS,3.3245277404785156
100,0.38095238095238093,Physionet Motor Imagery,87.0,TS,2.7275893688201904
101,0.5687878787878787,Physionet Motor Imagery,88.0,TS,4.024030447006226
102,0.6967592592592592,Physionet Motor Imagery,89.0,TS,2.3388800621032715
103,0.5833333333333334,Physionet Motor Imagery,90.0,TS,2.5749807357788086
104,0.4702380952380952,Physionet Motor Imagery,91.0,TS,4.3634350299835205
105,0.7340067340067341,Physionet Motor Imagery,92.0,TS,3.2136707305908203
106,0.9107142857142857,Physionet Motor Imagery,93.0,TS,4.013062477111816
107,0.9761904761904763,Physionet Motor Imagery,94.0,TS,2.4548048973083496
108,0.48214285714285715,Physionet Motor Imagery,95.0,TS,2.2221734523773193
109,0.7738095238095237,Physionet Motor Imagery,96.0,TS,5.072596311569214
110,0.5357142857142857,Physionet Motor Imagery,97.0,TS,2.4558374881744385
111,0.5535714285714285,Physionet Motor Imagery,98.0,TS,2.8576722145080566
112,0.619047619047619,Physionet Motor Imagery,99.0,TS,2.865713596343994
113,0.37777777777777777,Physionet Motor Imagery,100.0,TS,2.0830140113830566
114,0.5,Physionet Motor Imagery,101.0,TS,2.1401143074035645
115,0.625,Physionet Motor Imagery,102.0,TS,4.861971378326416
116,0.8154761904761904,Physionet Motor Imagery,103.0,TS,2.615773916244507
117,0.7063492063492064,Physionet Motor Imagery,104.0,TS,2.4604854583740234
118,0.7678571428571428,Physionet Motor Imagery,105.0,TS,2.3276801109313965
119,0.5952380952380952,Physionet Motor Imagery,106.0,TS,4.540730714797974
120,0.6666666666666666,Physionet Motor Imagery,107.0,TS,2.6478307247161865
121,0.9226190476190476,Physionet Motor Imagery,108.0,TS,3.009756565093994
122,0.46428571428571436,Physionet Motor Imagery,109.0,TS,2.2201428413391113
123,0.9312592086276297,GigaDb Motor Imagery,1.0,TS,24.2208890914917
